runner_id,race_id,date,hippodrome,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,weight_kg,handicap_distance,deferre,scratch,musique,finish_position,km_time
20260107-R3-C3-11,20260107-R3-C3,20260107,ANGERS,3125,TROT_MONTE,12,11,JUST BIRD,B. ROCHARD,P.Edouard MARY,,,3125,True,False,(25)1m7m5mDm1m6m(24)Dm6m,,
20260107-R3-C3-12,20260107-R3-C3,20260107,ANGERS,3125,TROT_MONTE,12,12,JAMAIQUE DAIRPET,Mme R. HAGHIGHAT,L. PESCHET,,,3125,False,False,(25)2a5a3a1a1a2a2a2a7a,,
20260107-R3-C4-1,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,1,MAHATMA DANICA,B. ROCHARD,M. SASSIER,1,,2350,True,False,(25)DaDaDa2a2a,,
20260107-R3-C4-2,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,2,MAGICIEN LUDOIS,S. BOURLIER,S. BOURLIER,2,,2350,False,False,(25)3a3a1a,,
20260107-R3-C4-3,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,3,MILKSHAKE,M. LEGROS,B. MARIE,3,,2350,True,False,(25)3a1a7a7a8a,,
20260107-R3-C4-4,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,4,MALICIEUX A JOJO,J. SEVIN,J. SEVIN,4,,2350,True,False,(25)5a4a8a5a1a5a7a,,
20260107-R3-C4-5,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,5,MAYFLOWER AR MOR,E. LELIEVRE,E. LELIEVRE,5,,2350,True,False,(25)Da4a2a2a3a5aDa6a,,
20260107-R3-C4-6,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,6,MON CARAT TONIQUE,A.A. CHAVATTE,A. CHAVATTE,6,,2350,True,False,(25)3a2a1a,,
20260107-R3-C4-7,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,7,MAGIC DREAM,TH. DROMIGNY,E. LELIEVRE,7,,2350,True,False,(25)Da5a7a2a7a1a8a,,
20260107-R3-C4-8,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,8,MILO JO,P.Y. VERVA,P.Y. VERVA,8,,2350,True,False,(25)2aDa6a8aDaDa6a1a,,
20260107-R3-C4-9,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,9,MAJOR DE LARRE,ST. DESHAYES,ST. DESHAYES,9,,2350,False,False,(25)0aDaDaDaDa,,
20260107-R3-C4-10,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,10,MEDOC DES GLENAN,L. GUINOISEAU,K. LEBLANC,10,,2350,False,False,(25)7a4a3a8a1a,,
20260107-R3-C4-11,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,11,MILZANO DU BOSSU,R. GOUGEON,R. GOUGEON,11,,2350,True,False,(25)DaDaDa8a7aDa1aDaDa,,
20260107-R3-C4-12,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,12,MENELAS DE CORBERY,N. MARTINEAU,N. MARTINEAU,12,,2350,False,False,(25)0aDmDm5a2a3a,,
20260107-R3-C4-13,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,13,MOGADOR,F. NIVARD,F. NIVARD,13,,2350,True,False,(25)6a2a7a2a5aDa8a,,
20260107-R3-C4-14,20260107-R3-C4,20260107,ANGERS,2350,TROT_ATTELE,14,14,MAN ON THE MOON,J.PH. MONCLIN,J.PH. MONCLIN,14,,2350,False,False,(25)1a3a2a,,
20260107-R3-C5-1,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,1,JOB DU MOUCHEL,E. LELIEVRE,E. LELIEVRE,,,3125,False,False,(25)0a8a9a5a9a8a8a6a5a,,
20260107-R3-C5-2,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,2,JANETTE TY,F. NIVARD,E. VARIN,,,3125,True,False,(25)7a7m8aDa0a3a1a5a8a,,
20260107-R3-C5-3,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,3,IDEAL WINNER,CEDRIC TERRY,G. RIVIERE,,,3125,True,False,(25)3aDa6aDaDa7a2a5a7a,,
20260107-R3-C5-4,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,4,JUNON DES ROSES,P.Y. VERVA,G. LESSIEU,,,3125,False,False,(25)1a5a8a9a2a6m0aDa5a,,
20260107-R3-C5-5,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,5,INSERT BOY,E. RAFFIN,Y. DREUX,,,3125,True,False,(25)2a1a1aDa3m1m4m4mDa,,
20260107-R3-C5-6,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,6,JOKER DE LA BRETTE,B. ROCHARD,N. BINET,,,3125,True,False,(25)0a1a3a0a0a2a2a6a(24),,
20260107-R3-C5-7,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,7,INDIRISS,TH. VIAUD,M. DABOUIS,,,3125,True,False,(25)9a8aDaDaDa0a9aDa8a,,
20260107-R3-C5-8,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,8,INES DE MAJEAN,J. OGER,Mme F. BLOT-CARIOT,,,3125,False,False,(25)0a0a1aDaDa6a1a5a1a,,
20260107-R3-C5-9,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,9,ISIS DU CORTA,H. MARIE,PH. MARIE,,,3125,True,False,(25)4a2a0m7a0a4a3a5a0a,,
20260107-R3-C5-10,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,10,ISUTAH,A. WIELS,B. VALLETTE,,,3150,False,False,(25)6m5m4m1m5m2m1m3m2m,,
20260107-R3-C5-11,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,11,HELIOS BONBON,M. MOTTIER,E. VARIN,,,3150,True,False,Da(25)Dm5aDaDaDaDa7a(24),,
20260107-R3-C5-12,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,12,INKY PERRINE,L. GUINOISEAU,J.F. MARY,,,3150,True,False,(25)9aDmDaDa5a7m5a9a6m,,
20260107-R3-C5-13,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,13,IZZIE D'ERONVILLE,A. BARRIER,J. DUBREIL,,,3150,True,False,(25)7a3a4a3a2a4a3a5a4a,,
20260107-R3-C5-14,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,14,ISERE,M. ABRIVARD,Mme CL. DESMONTILS,,,3150,True,False,(25)2a6a0a3a3a1a5a2a1a,,
20260107-R3-C5-15,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,15,HORN,A. DABOUIS,M. DABOUIS,,,3150,True,False,(25)7a0a2a0a0a1a4a0a3a,,
20260107-R3-C5-16,20260107-R3-C5,20260107,ANGERS,3125,TROT_ATTELE,16,16,IRONIE DE CHENU,PH. BOUTIN,Ph. BOUTIN,,,3150,False,False,(25)1a7a9a6a1a0a1a4a2a,,
20260107-R3-C6-1,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,1,LA FLEUR JIBAY,G. BOUTEILLER,G. BOUTEILLER,,,3125,False,False,(25)7aDa4a6a6a4a5a4a5a,,
20260107-R3-C6-2,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,2,LA RIVER D'ECCAM,V. MARQUEZ,V. MARQUEZ,,,3125,True,False,(25)3a6aDaDa8a5a3a7a5a,,
20260107-R3-C6-3,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,3,LOUVIANA,J. PLANCHARD,J. PLANCHARD,,,3125,False,False,(25)9aDaDa5a4aDa1a6a5a,,
20260107-R3-C6-4,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,4,LAURA DE TOUCHYVON,E. RAFFIN,B. ANGOT,,,3125,True,False,(25)2a2aDaDa2aDmDaDa8a,,
20260107-R3-C6-5,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,5,LUTECE DE L'ITON,Mlle CL. LELIEVRE,E. PLANCHENAULT,,,3125,True,False,(25)Da3aDa3aDaDa1a5a3a,,
20260107-R3-C6-6,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,6,LISBETH DE BANNES,H. SIONNEAU,H. SIONNEAU,,,3150,True,False,(25)Da4aDmDaDaDa4a1a8a,,
20260107-R3-C6-7,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,7,LYPSIE THONIC,A. DABOUIS,M. DABOUIS,,,3150,True,False,(25)6a6a0a5a6a5a4a5aDa,,
20260107-R3-C6-8,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,8,LA BELLE DE BEYLEV,M. MOTTIER,CH. CUILLER,,,3150,True,False,(25)5a1a1a5aDaDaDa6a0a,,
20260107-R3-C6-9,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,9,LUBIE DE CELINIERE,B. ROCHARD,P.Y. ROCHARD,,,3150,True,False,(25)Da1a2a2a8a(24)1a7a7a,,
20260107-R3-C6-10,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,10,LA LA LAND,J. HOCDE,M. LECOURT,,,3150,False,False,(25)0a6a8a0a1a3a1a5a2a,,
20260107-R3-C6-11,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,11,L'AVENTURE D'ANSY,J. SEVIN,J. SEVIN,,,3150,False,False,(25)1a1a3a8a7a6a8a1a9a,,
20260107-R3-C6-12,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,12,LOVE TO RUN,J.ET. ABRIVARD,M. ABRIVARD,,,3150,True,False,(25)4a2aDa8a2aDaDaDa2a,,
20260107-R3-C6-13,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,13,LIBRE SAUTONNE,M. ABRIVARD,M. ABRIVARD,,,3150,True,False,(25)4a3a4a1aDa4a2aDa1a,,
20260107-R3-C6-14,20260107-R3-C6,20260107,ANGERS,3125,TROT_ATTELE,14,14,LOUVE DE CHANLECY,A. WIELS,J.P. MARMION,,,3150,False,False,(25)1a0aDa1a0a4aDa1a(24),,
20260107-R3-C7-1,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,1,LONYX,A. DABOUIS,M. DABOUIS,,,3125,True,False,(25)Da7aDaDa5a7aDa5aDa,,
20260107-R3-C7-2,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,2,LADISLAS DU CANET,A. BARRIER,M. DAVID,,,3125,True,False,(25)Da9a3a5a1a3aDa5aDa,,
20260107-R3-C7-3,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,3,LAVATER GEDE,RENAUD JULIEN,Renaud JULIEN,,,3125,True,False,(25)DmDa9a1a9aDa7mDmDm,,
20260107-R3-C7-4,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,4,LUCKY LUKE DANOVER,J. TRAVERS,St. PROVOOST,,,3125,True,False,(25)4aDa5aDa3aDa8aDa4a,,
20260107-R3-C7-5,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,5,LOUXOR TONIQUE,H. MARIE,P. FERCHAUD,,,3125,False,False,(25)9a4a8a0a1aDa9aDa(24),,
20260107-R3-C7-6,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,6,LICKING CELESTE,E. DOUANEAU,S. DOUANEAU,,,3125,False,False,(25)Da1a4a0a4a2a3aDaDa,,
20260107-R3-C7-7,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,7,LOUJYO VITA,F. GUINHUT,F. GUINHUT,,,3125,False,False,(25)7a2a1aDa1a,,
20260107-R3-C7-8,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,8,L'ARGENTIER,G. MARCQUE,Mlle ST. LEPETIT,,,3150,False,False,(25)Da1aDaDa3a6a(24)0a0a,,
20260107-R3-C7-9,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,9,L'ARTISTE DE BOMO,A.A. CHAVATTE,A. CHAVATTE,,,3150,True,False,(25)Da2a3a7aDa(24)1a2a3a,,
20260107-R3-C7-10,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,10,LOVE DU PASSAGE,Mme E. LEPAGE,Y.R. LE MEE,,,3150,False,False,(25)5a5a1a7a9a2a4a4a6a,,
20260107-R3-C7-11,20260107-R3-C7,20260107,ANGERS,3125,TROT_ATTELE,11,11,LOTUS MADRIK,M. HERRAULT,J.L. BIGEON,,,3150,False,False,(25)1a2a1a4aDa4a5a6a3a,,
20260107-R3-C8-1,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,1,KEOPS BEGONIA,M. ABRIVARD,M. ABRIVARD,1,,2350,True,False,(25)5a0a4a0aDa9a2a0a1a,,
20260107-R3-C8-2,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,2,JUST HAUFOR,J. LEBOUTEILLER,J. LEBOUTEILLER,2,,2350,False,False,(25)0a1a1a2a2a3aDa8a3a,,
20260107-R3-C8-3,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,3,KANSAS QUESNOT,P.Y. VERVA,P.Y. VERVA,3,,2350,False,False,(25)9a5m8a6m2a2a1a1a4a,,
20260107-R3-C8-4,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,4,KAZA ROCK,E. LE BEC,J. DUBOIS,4,,2350,True,False,(25)0a7aDa5a2a7a4aDa5a,,
20260107-R3-C8-5,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,5,KAPLA DEVOL,B. ROCHARD,M. SASSIER,5,,2350,True,False,(25)4a0a4a4a1a2a4a2a2a,,
20260107-R3-C8-6,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,6,JUST VERY NICE,A. BARRIER,CH. CUILLER,6,,2350,True,False,(25)3a3a0aDa3a3a5aDa3a,,
20260107-R3-C8-7,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,7,KING DE LARRE,A. THOLLAS,S. ROGER,7,,2350,False,False,(25)1a9a6a3aDa0a6a9a3a,,
20260107-R3-C8-8,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,8,KOH I NOOR,A. JANNIER,CH. CUILLER,8,,2350,True,False,(25)2m7a(24)1m0a1a1a2a3a,,
20260107-R3-C8-9,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,9,KRYSTAL DU RUEL,M. MOTTIER,Antoine LHERETE,9,,2350,False,False,(25)2a3a1a2a5a4a9aDa(24),,
20260107-R3-C8-10,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,10,JOKER DU MATCH,E. RAFFIN,J.ET. LE BEC,10,,2350,True,False,(25)0a5a5a7a7a5a5a4a7a,,
20260107-R3-C8-11,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,11,KORSIKO,CEDRIC TERRY,F. TERRY,11,,2350,True,False,(25)2a0a0a2a7a1a1a4a1a,,
20260107-R3-C8-12,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,12,KASH QUICK,CL. DUVALDESTIN,TH. DUVALDESTIN,12,,2350,True,False,(25)0a5a1a1a4a1a9a(24)2a,,
20260107-R3-C8-13,20260107-R3-C8,20260107,ANGERS,2350,TROT_ATTELE,13,13,KELLE BELLE JASMA,P. VENTURA,L. LAUDREN,13,,2350,False,False,(25)2a4a3a1aDa4a3a2a0a,,
20260107-R7-C1-1,20260107-R7-C1,20260107,SOLVALLA,2140,TROT_ATTELE,6,1,EVERT PALEMA,H. CREBAS,H. CREBAS,1,,2140,False,False,(25)1a,5,78400
20260107-R7-C1-2,20260107-R7-C1,20260107,SOLVALLA,2140,TROT_ATTELE,6,2,TRANSCUTANEOUS,P.G. NORMAN,P. NORMAN,2,,2140,False,False,(25)1aDaDa,1,77600
20260107-R7-C1-3,20260107-R7-C1,20260107,SOLVALLA,2140,TROT_ATTELE,6,3,JANITAH BROOK,C. SJOSTROM,C. SJOSTROM,3,,2140,False,False,(25)Da1a,3,77900
20260107-R7-C1-4,20260107-R7-C1,20260107,SOLVALLA,2140,TROT_ATTELE,6,4,NANDA DEVI CUT,M.A. DJUSE,M. DJUSE,4,,2140,False,False,(25)1a2a,2,77600
20260107-R7-C1-5,20260107-R7-C1,20260107,SOLVALLA,2140,TROT_ATTELE,6,5,TRIPPLECROWN TOOMA,F. PLASSEN,J. IVANOV,5,,2140,False,False,(25)8a4a,6,78600
20260107-R7-C1-6,20260107-R7-C1,20260107,SOLVALLA,2140,TROT_ATTELE,6,6,SEVENTH AVENUE,M.B. SVEDBERG,M. SVEDBERG,6,,2140,False,False,,4,78000
20260107-R7-C2-1,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,1,LAISVE,C. SJOSTROM,V. LAVICKAS,,,2140,False,False,(25)5a4a2aDaDa,6,79000
20260107-R7-C2-2,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,2,CARPACCIO,R.N. SKOGLUND,S. OHMAN,,,2140,False,False,(25)Da6a0a,,
20260107-R7-C2-3,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,3,MUGUET D'ERABLE,M.E. DJUSE,J. WESTHOLM,,,2140,False,False,(25)5aDa,,
20260107-R7-C2-4,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,4,HANNA E.G.,K. WIDELL,L. ERIKSSON,,,2140,False,False,(25)4a0a4a0a4a,4,77200
20260107-R7-C2-5,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,5,ANYA C.D.,M.A. DJUSE,M. DJUSE,,,2140,False,False,(25)Da4a3aDaDa,8,82000
20260107-R7-C2-6,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,6,KATITZI BRICK,O.J. ANDERSSON,P. DI LUCA,,,2140,False,False,,2,76600
20260107-R7-C2-7,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,7,HAPPY PRIDE,B. GOOP,J. WESTHOLM,,,2140,False,False,(25)3a7a3a,1,76400
20260107-R7-C2-8,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,8,JUNI LIXARVE,J. WIMAN,J. WIMAN,,,2140,False,True,(25)2a6a0a0a,,
20260107-R7-C2-9,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,9,C.ZAZU,Mme J. SMEDMAN,L. SMEDMAN,,,2140,False,False,(25)0a4a5a0a,7,79200
20260107-R7-C2-10,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,10,POWER OF CASH,F.B. LARSSON,F. LARSSON,,,2140,False,False,(25)DaDa5a8a7a,,
20260107-R7-C2-11,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,11,RAFFY R.D.,P. NYSTROM,L. NYSTROM,,,2140,False,False,(25)5a0a,5,77300
20260107-R7-C2-12,20260107-R7-C2,20260107,SOLVALLA,2140,TROT_ATTELE,12,12,EXPRESS LOVE D.E.,F. PLASSEN,S. TINTER,,,2140,False,False,,3,76700
20260107-R7-C3-1,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,1,SURVEILLANCE,M.E. DJUSE,J. WESTHOLM,1,,2140,False,True,(25)4a1a1a2a,,
20260107-R7-C3-2,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,2,JOHAUG,J. LAURSEN,K. AURELL LAURSEN,2,,2140,False,True,(25)5a5aDa7a6a,,
20260107-R7-C3-3,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,3,PACINO AL BOKO,R.N. SKOGLUND,G. COYSMAN,3,,2140,False,False,(25)6a0a2a5a3a,2,75300
20260107-R7-C3-4,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,4,LARRIGAN,D. PEREDNIKAS,J. IVANOV,4,,2140,False,False,(25)6a3a0a0a3a,4,76400
20260107-R7-C3-5,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,5,SOLKATTENS EXPRESS,C. SJOSTROM,A. AHLNEBY,5,,2140,False,False,(25)2a1a6a6a(24)4a,,
20260107-R7-C3-6,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,6,FIBONACCI FONT,C. LUGAUER,C. LUGAUER,6,,2140,False,False,(25)2aDa3a1a,,
20260107-R7-C3-7,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,7,R.K.PASCAL,B. GOOP,B. GOOP,7,,2140,False,False,(25)2a8a5a3a1a,3,75400
20260107-R7-C3-8,20260107-R7-C3,20260107,SOLVALLA,2140,TROT_ATTELE,8,8,COLD BLAZE,M.A. DJUSE,M. DJUSE,8,,2140,False,False,(25)1a1a1a,1,75100
20260107-R7-C4-1,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,1,J.J.SNOWSTORM,J. IVANOV,J. IVANOV,1,,2140,False,False,(25)8a5a0a0a2a,2,75800
20260107-R7-C4-2,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,2,VALENCIA,M.E. DJUSE,J. WESTHOLM,2,,2140,False,False,(25)3a2a2aDa4a,3,75900
20260107-R7-C4-3,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,3,ESCAMA,B. GOOP,J. IVEHAG,3,,2140,False,True,(25)2a5a3a0a0a,,
20260107-R7-C4-4,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,4,BEA PALEMA,H. CREBAS,H. CREBAS,4,,2140,False,False,(25)0a2a3a2a4a,4,76000
20260107-R7-C4-5,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,5,DIAMOND JACKIE,M.A. DJUSE,T. NURMOS,5,,2140,False,False,(25)2a2aDa2a1a,7,76500
20260107-R7-C4-6,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,6,ROCKET QUEEN,P.G. NORMAN,P. NORMAN,6,,2140,False,False,(25)0a0a2a8a0a,1,75400
20260107-R7-C4-7,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,7,IN REAL LIFE,R.N. SKOGLUND,M. DJUSE,7,,2140,False,False,(25)0a2a4a0a5a,6,76100
20260107-R7-C4-8,20260107-R7-C4,20260107,SOLVALLA,2140,TROT_ATTELE,8,8,KIND OF SILVER,C. SJOSTROM,J. WESTHOLM,8,,2140,False,False,(25)0a0a6a2a4a,5,76100
20260107-R7-C5-1,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,1,TEABERRY,Mme K.K. FRICK,K. FRICK,,,2140,False,False,(25)7a5a4a4a3a,5,76700
20260107-R7-C5-2,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,2,ISOLA L.C.,B. GOOP,P. TIKKALA,,,2140,False,False,(25)3a3a3aDa1a,7,77000
20260107-R7-C5-3,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,3,SANNA TOOMA,F. PLASSEN,J. IVANOV,,,2140,False,False,(25)Da2a8aDa2a,8,77000
20260107-R7-C5-4,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,4,STORMA,O. KYLIN BLOM,B. VIDELL,,,2140,False,False,(25)3a3a3a5a(24)1a,6,76900
20260107-R7-C5-5,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,5,DEVILISH,J. IVANOV,J. IVANOV,,,2140,False,True,(25)Da4a0a2a4a,,
20260107-R7-C5-6,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,6,FACETIME QUEEN,M.A. DJUSE,T. NURMOS,,,2160,False,False,(25)2a2a0a1a0a,1,75400
20260107-R7-C5-7,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,7,KARIN B.,M.E. DJUSE,L. GUNNARSSON,,,2160,False,False,(25)2a1a0a6a(24)Da,3,75600
20260107-R7-C5-8,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,8,QULOR,F.B LARSSON,F. LARSSON,,,2160,False,False,(25)Da1a6a6a2a,2,75500
20260107-R7-C5-9,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,9,JALICHIA R.D.,P. NYSTROM,L. NYSTROM,,,2160,False,True,(25)0a4a0a8a6a,,
20260107-R7-C5-10,20260107-R7-C5,20260107,SOLVALLA,2140,TROT_ATTELE,10,10,MAIA SILVER,F. PEDERSEN,M. ELOFSSON,,,2160,False,False,(25)4a4a4a6a4a,4,75700
20260107-R7-C6-1,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,1,ONE BIG BANG,P. MAHONY,P. MAHONY,1,,2140,False,True,(25)2a0a3a1a2a,,
20260107-R7-C6-2,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,2,BRUNET GARDE,Mme K.K. FRICK,K. FRICK,2,,2140,False,False,(25)1a3a2a3aDa,1,74500
20260107-R7-C6-3,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,3,MARJONS MIRAMIS,J. WIMAN,A. YTTERGREN,3,,2140,False,False,(25)4a3a2a3a5a,4,
20260107-R7-C6-4,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,4,DON'T FORGET ME,U. OHLSSON,B. ROCKLINGER,4,,2140,False,False,(25)1a4a7a5a0a,2,
20260107-R7-C6-5,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,5,MELLO DEE,F. PEDERSEN,M. ELOFSSON,5,,2140,False,False,(25)7a0a5a7a0a,7,
20260107-R7-C6-6,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,6,ROYALE TOOMA,P.G. NORMAN,P. NORMAN,6,,2140,False,False,(25)8a0a7a7a7a,6,
20260107-R7-C6-7,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,7,R.K.ALBATROSS,A. KELM,R. JANSSON,7,,2140,False,False,(25)1a2a0a5a0a,5,
20260107-R7-C6-8,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,8,ICE KNIGHT,P. SPELLING,P. SPELLING,8,,2140,False,True,(25)8a0a0aDaDa,,
20260107-R7-C6-9,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,9,BLYGER S.R.P.,J. BARDUN,J. BARDUN,9,,2140,False,False,(25)3aDa1a1a1a,3,
20260107-R7-C6-10,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,10,HELIX RICK,K. GORSKI,A. LUNDEGARD,10,,2140,False,False,(25)4a7aDa8a7a,8,
20260107-R7-C6-11,20260107-R7-C6,20260107,SOLVALLA,2140,TROT_ATTELE,11,11,CHARMING LAURA,F. PLASSEN,S. TINTER,11,,2140,False,False,(25)1aDa1a3aDa,,
20260107-R7-C7-1,20260107-R7-C7,20260107,SOLVALLA,2140,TROT_ATTELE,9,1,JE T'AIME LEGACY,M.A. DJUSE,P. DI LUCA,1,,2140,False,True,(25)3a3a3a1a5a,,
20260107-R7-C7-2,20260107-R7-C7,20260107,SOLVALLA,2140,TROT_ATTELE,9,2,DEEPLY EXPRESS,M.B. SVEDBERG,M. SVEDBERG,2,,2140,False,False,(25)4a1a6a0a0a,6,76500
20260107-R7-C7-3,20260107-R7-C7,20260107,SOLVALLA,2140,TROT_ATTELE,9,3,WELLERMAN,F. PLASSEN,S. TINTER,3,,2140,False,False,(25)1a1a1a3aDa,1,74500
