place,placeoptin,rapport,cr-reunion,cr-num,cr-nb_partants,cr-Hippodrome,cr-Evt,cr-Date,cr-autostart,cr-corde,cr-etat du terrain,cr-distance,Numcheval,CoteProbable,Sexe,NbRencontre,NbBattus,SommeNbRencontre,SommeNbBattus,NumCourseJockey,QteCourseJockeyJour,SumCote5Race,MoyenneCote5Race,qteCoteCheval,ETCote5Race,SumPoids,SumIdJockey,SumidHippodrome,SumIdDeferre,SumDistance,SumAllocation,PositionIdJockey,PositionidHippodrome,PositionIdDeferre,PositionDistance,PositionAllocation,pourcentIdJockey,pourcentidHippodrome,pourcentIdDeferre,pourcentDistance,pourcentAllocation,SommeCourse,nbjourdercourse,numeroagespec,numerodistancespec,numerodeferrespec,numerosexespec,numeroagesexedistancespec,idjockeynumcoursenbrcoursespec,jockeyReussite,jockeyReussitePlusPlace,jockeyReussiteSpecialite,jockeynReussiteDistance,jockeyReussiteIdcheval,jockeyReussiteDeferre,jockeynReussiteSpecialiteDeferre,jockeyReussiteDistanceDeferre,entraineurReussite,entraineurReussitePlusPlace,entraineurReussiteSpecialite,entraineurnReussiteDistance,entraineurReussiteIdcheval,chevalReussite,chevalReussitePlusPlace,chevalReussiteSpecialite,chevalnReussiteDistance,coteprobable,gains
0,2,0,3,5,16,Mons,0,25-12-2013,1,corde à gauche,terrain bon,2.300 mètres,5,0,H,0,0,0,0,0.6667,0.5,0.9615,0.9615,0.6667,1,0,0.8261,0.9333,0.8205,0.9259,0.8333,0.4667,0.8,0.8,0.7143,0.5,0,0,0,0,0,0.9452,0.8455,0.125,0,0.5,0,0,0.4318,0.3436,0.7452,0.3436,0.4295,0,0.3637,0.5205,0.4323,0.1428,0.6783,0.1428,0,0,0,0,0,0,0,0.7143
1,1,1.2,3,6,14,Mons,0,25-12-2013,1,corde à gauche,terrain bon,2.300 mètres,5,0,H,0,0,0,0,0.5,0.5,1,1,1,0,0,0.8261,0.9167,1,0.9091,1,0.5,0.6667,0.6667,0.5,0,0,0,1,0,0,1,0.7558,0,0,0,0.1818,0.2,0.8205,0.213,0.4835,0.213,0.1803,0,0.3155,1,1,0,0.4759,0,0,0,0.0916,0.1123,0.0916,0,0,0.5
1,1,1.1,3,8,11,Mons,0,25-12-2013,1,corde à gauche,terrain bon,2.300 mètres,4,0,H,1,1,1,1,0,0,1,1,0.5,1,0,1,1,0.7527,0.9524,0.8333,1,0.9667,0.9667,0.92,0.3333,1,0,0.0192,0.2063,0,0.8642,0.439,0,0.0526,0.5,0.4444,0.0303,0,0.0754,0,0.0692,0,1,0.0463,0.7955,0.0223,0.4084,0.5222,0.4084,0,0.4,0.0143,0.2442,0,0.2105,0,0
1,1,2.8,2,1,14,Pontchâteau,0,26-12-2013,0,corde à gauche,terrain bon,2.200 mètres,13,7,H,0,0,0,0,0,1,1,1,1,1,0,0.7857,1,0.7857,1,0.5,0.75,1,1,1,1,0.67,1,0.5,1,1,1,0.9586,0.2,0.4,0.75,0.3636,0.48,0.5135,0.5657,0.9089,0.5657,0,0.6667,0.6915,1,0,0,0,0,0,0.5,0.4091,0.4192,0.4186,1,0.5,0
0,8,0,2,2,16,Pontchâteau,0,26-12-2013,0,corde à gauche,terrain bon,2.800 mètres,10,5,H,0,0,0,0,1,1,0.9302,0.9561,0.25,0.9249,0,0.7778,1,0.8,0.6,0.6667,1,1,1,0,0,1,1,0.119,0.5,0,0.7097,0.824,0.5,0.5625,0.1667,0.4545,0.5938,0.7,0.1694,0.7623,0.0055,0.354,1,0.1653,0.5769,1,0.5079,0.6531,0.5079,0.8571,0,0.5238,0.5392,0.3941,0.5,0.7059,0.8789
1,1,1.6,2,3,16,Pontchâteau,0,26-12-2013,0,corde à gauche,terrain bon,2.800 mètres,7,5,F,0,0,0,0,0,1,1,1,1,1,0,0.875,1,0.913,1,0.6667,0.8,1,1,1,0,0.67,1,0,1,0,1,0.6875,0.125,0.25,0.5625,0.3636,0.697,0.3333,0.2121,0.9111,0.1898,0.0971,0.6667,0.2246,1,0.75,0.278,0.1995,0.278,0.0625,0.5,0,0,0,1,0.5833,0.5113
0,8,0,2,5,16,Pontchâteau,0,26-12-2013,0,corde à gauche,terrain bon,2.800 mètres,12,3,H,1,1,1,1,1,1,0.9585,1,0,0.9404,0,1,1,0.5227,1,1,1,1,1,1,0.75,1,1,0.4,1,0,1,0.7895,0.4286,0.25,0.9286,0.4444,0.625,0.3939,0.3238,0.7048,0.3617,1,1,0.3242,0.8,1,0,0,0,0.9091,0.3044,0.0846,0.3262,0.2044,1,0.7692,0.6085
0,2,0,2,7,18,Pontchâteau,0,26-12-2013,0,corde à gauche,terrain bon,2.800 mètres,18,1,H,0.6667,0.5,0.75,0.6667,0,0,0.5,0.5,0,0.2025,0,0.9206,0.75,0.4933,0.8182,0.7,0.8667,1,1,0.75,0.75,0,1,0.186,0.5,0.5,0.5385,0.9292,0.6364,0,0,0.4286,0.4667,0,0,0,0,0.0765,0,0.0262,0.7143,0.2741,0.4548,0.6996,0.4548,0.2858,0.7,0.6089,0.5985,0.5889,0.5,1,0.2737
1,1,1.7,2,8,14,Pontchâteau,0,26-12-2013,0,corde à gauche,terrain bon,2.800 mètres,13,3,M,1,1,1,1,1,1,1,1,0,0.9668,0,0.8372,1,0.7872,0.7143,0.6667,0.0909,1,1,0.3333,0.3333,0,1,0,0,0,1,0,0.25,0.25,0.8462,0.3333,0.3684,0.0435,0,0.5092,0,0,0,0,1,0,0.3056,0.3458,0.3056,0.7143,0,0,0,0,0,0.7692,0.3769
0,2,0,2,9,16,Pontchâteau,0,26-12-2013,0,corde à gauche,terrain bon,2.800 mètres,12,5,H,1,1,1,1,0,0,0.9814,0.9814,0.2,0.9848,0,0.0638,0.8333,1,0.5,0.0588,0,1,1,0.6667,0,0.2133,1,0,0.8,0.34,0.6,0.7364,0.75,0.25,0.0667,0.4444,0.5455,0.15,0.1262,0,0.1262,0.552,0.2121,0,0.2648,0.375,0,0.4723,0,0.4667,0.1251,0,0,0,0.8,0.5833,0.3699
1,1,1.1,8,4,12,Naples,0,26-12-2013,1,corde à gauche,terrain  (psf),2.100 mètres,5,0,M,1,1,1,1,0,1,0.8571,0.8571,0,1,0,0.5625,1,0.7727,0.4,0,0.5385,0.5,0.5,0.6,0,0.15,0,0.2,0.2976,0,1,0,0.2,0,0,0.1429,0.2963,0.3833,1,0.5404,1,0.4339,0.1429,0.6112,1,0.25,0,0.2207,0,0,0.4,0.2489,0.3997,0.2489,0.3,0,0
1,1,1.5,8,6,12,Naples,0,26-12-2013,1,corde à droite,terrain  (psf),2.100 mètres,5,0,M,0,0.25,0.3,0.5714,0,0,0.9845,0.9417,0.8,1,0,0.8072,0.6154,0.4717,0.6,0,0.675,0.625,0.625,1,0,0,0.25,0.1389,1,0,0.5273,0.9043,0,0,0.2857,0.0909,0,0.3778,0.3027,0.5145,0.3027,0.4638,0,0.2474,1,1,0.5311,0.5062,0.5311,1,0.1429,0,0,0,1,0,1
1,1,2.5,1,1,17,Vincennes,1,27-12-2013,0,corde à gauche,terrain bon,2.700 mètres,15,5,F,0.5,0.5,0.5882,0.6,0,0.6,0.8268,0.8268,0,0.9033,0,0.7692,0.7292,0.8718,0.625,1,0.7059,0.6667,0.6667,0.3333,1,0.3279,0.62,0.549,0.56,1,0.7404,1,0.1667,0.1667,0,0.375,0,0.5641,0.5729,0.7854,0.7051,0.8088,0.3229,0.6182,1,0.675,0.3337,0.3603,0.3337,0.4669,0.6667,0.29,0.1476,0.2919,0.5556,0.9949,0.035
1,1,1.6,1,3,18,Vincennes,0,27-12-2013,0,corde à gauche,terrain bon,2.700 mètres,15,3,F,1,1,1,1,1,0.8,0.7572,0.8491,0,0.634,0,0.7308,0.4,1,0.6667,1,0.4286,0.25,0.25,0,1,0.43,0.2424,0,0,1,0.9048,0.9333,0.375,0.1667,0,0.375,0.75,0.0769,0,0,0,0,0.4286,0,1,0.0552,0.1877,0.1573,0.1877,0.4332,0.2241,0.4312,0.4449,0.2748,0,0.75,0
1,1,1.9,1,5,18,Vincennes,0,27-12-2013,0,corde à gauche,terrain bon,2.700 mètres,6,6,F,1,1,1,1,1,1,1,1,0.5,1,0,0.7714,1,0.8333,0,1,0.6667,0.8333,0.8333,0,1,0.0385,0,0,0.1,1,0.8947,1,0.1111,0.0833,0.4,0,0.0588,0.6429,0.7998,0.9909,0.7992,0.8144,0.0416,0.4512,1,0.5633,0.1442,0.8008,0.1442,0.6944,0.25,0.1056,0.0896,0,0.091,0.5385,0.3913
1,1,1.3,1,7,10,Vincennes,0,27-12-2013,0,corde à gauche,terrain bon,2.850 mètres,10,1,M,0,0,0,0,0.4,0.4,1,1,1,1,0,0.6667,1,1,0,1,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0.1053,0.0714,0.5714,0.5714,0,0.5,0.5671,0.4458,0.6873,0.4118,0,0.4875,0.091,0.7636,0.2102,0.5259,0.2102,0.1793,0,0,0.0122,0,0,0.9231,0.905
0,2,0,1,9,12,Vincennes,0,27-12-2013,0,corde à gauche,terrain bon,2.200 mètres,6,4,M,0,0,0,0,0.6,0.6,0.8592,0.8873,0,0.5481,0,0.5385,0.75,0.7,0.5,1,0.5,1,1,0,0,0.67,1,0.67,0,0,0.8,0.9266,0.2,0.0667,0.7407,0.1818,0,0.5862,0.5416,0.579,0.548,0.7099,0.6667,0.3811,0.5172,0.7264,0.0956,0.8523,0.0956,0,0.75,0.7824,0.7847,0.7824,0,0.6364,0.9359
1,1,3.5,3,1,16,Cagnes,0,27-12-2013,1,corde à gauche,terrain bon,2.150 mètres,4,0,M,1,1,1,1,0,1,0.9619,0.9862,0.3333,0.9736,0,1,0,0.973,0.7143,0.8333,1,0,0,0.5,0,1,0,0.1316,0.2424,0,1,0,0.25,0.2222,0.2143,0.1538,0,0.3421,0.2212,0.3267,0.2212,0.6875,1,0.3488,0,1,1,1,1,1,1,0,0.0477,0,0.25,0,0.6698
1,1,1.7,3,2,13,Cagnes,0,27-12-2013,1,corde à gauche,terrain bon,2.150 mètres,6,0,M,1,1,1,1,0,0,1,1,0,0.9486,0,0.7273,0,0.75,1,0.75,0.5,0,0,1,0,0.5,0,0.72,1,0,0.7083,0.1538,0.125,0.2778,0,0,0.2813,0.2105,0.0586,0,0.0586,0.2614,0.5,0,1,0.1,0.3863,0,0.3863,0.4364,0,0.2411,0.2476,0.1906,1,0,0.2308
1,1,1.4,3,3,18,Cagnes,0,27-12-2013,0,corde à gauche,terrain bon,2.925 mètres,17,3,H,0.3333,0,0.7143,0.5,1,0.6667,0.9148,0.9148,0.5,0.8855,0,0.3276,0,0.7857,1,0,0,0,0,1,0,0.39,0,0,1,0,0.5968,0.9242,0.0769,0.1333,0,0.4444,0,0.122,0.3431,0.6955,0.3431,0.2118,0.3846,0.1779,1,0.0197,0.4042,0.7937,0.4042,0.4635,0.386,0,0,0,1,1,0.2305
1,1,1.9,3,4,12,Cagnes,0,27-12-2013,1,corde à gauche,terrain bon,2.150 mètres,2,0,M,1,1,1,1,0.5,0.3333,0.7324,0.7376,0,0.5072,0,0.9259,0,1,0.5,0.875,0.7143,0,0,1,0.5,0,0,0,1,0,0.1935,0.5833,0.875,0.2941,0.2667,0.5,0.3667,0.5,0.5336,0.8191,0.5352,0.2343,0,0.3064,0,0.2414,0.5321,0.9623,0.5321,1,0,0.8394,0.8107,0.9113,1,0,0.5111
0,2,0,3,5,16,Cagnes,0,27-12-2013,1,corde à gauche,terrain bon,2.150 mètres,6,0,F,1,1,1,1,0,0,0.9225,1,0,0.9005,0,0.4167,0,1,1,1,0.1667,0,0,1,1,0,0,1,1,1,1,0.697,0.1429,0.2381,0.5333,0,0.087,0,0.0586,0,0.0586,0.2614,0,0.1465,1,0.321,0.2838,0,0.2838,0.4716,0.5,0,0.0098,0,1,0,0.716
0,2,0,3,6,15,Cagnes,0,27-12-2013,0,corde à gauche,terrain bon,2.925 mètres,13,0,H,0.6,0.75,0.8,0.75,0,0.2,0.9101,0.9285,0,0.8561,0,0.3721,0,0.4324,0.7368,1,0,0,0,0.7143,1,0.04,0,0.4364,0.6,1,0.4615,0.9167,0.125,0,0.75,0.4444,0.675,0.7966,0.4636,0.634,0.4636,0.8184,0.037,0.5494,0.5417,0.9329,0.5935,0.7917,0.5935,0.7503,0.8182,0.4067,0.272,0.3563,0.6,0,0.3873
1,1,2.1,3,7,14,Cagnes,0,27-12-2013,0,corde à gauche,terrain bon,2.925 mètres,13,0,M,0.8,0.6667,0.8889,0.8,1,1,0.6095,0.6095,0,0.1188,0,0.5862,0,1,0.8421,0.75,0.7778,0,0,0.3333,1,0.7576,0,1,0,1,0.8182,0.7304,0.125,0,0,0.2,0.5333,0.28,0.4251,0.886,0.4225,0.0815,0.75,1,1,1,0.0838,0.7763,0.0838,0.1749,0.5714,0.4113,0.4042,0.4113,0,0,0.3162
1,1,3.5,3,8,15,Cagnes,0,27-12-2013,0,corde à gauche,terrain bon,2.925 mètres,14,0,F,0.75,0.75,0.8333,0.8,0.8333,0.8333,0.1088,0.1101,0,0.5454,0,1,0,1,0.6154,0,1,0,0,0.8,0,1,0,1,0.8,0.6,0.375,0.7551,0.6667,0.0526,0.0667,0.125,0.1481,0.7949,0.9494,0.8513,0.9494,1,1,0.6723,0.8667,0.8367,0.8762,0.7514,0.8762,0.9111,1,0.4561,0.3654,0.4106,0.8,0,0.2059
1,1,2.1,3,9,16,Cagnes,0,27-12-2013,0,corde à gauche,terrain bon,2.925 mètres,6,0,H,0,0,0,0,0,0,0.9264,0.9421,0.5,0.8944,0,1,0,0.8496,0.875,0.7778,1,0,0,0,0.5,1,0,0.42,0,0,0.9231,1,0.1429,0.3571,0.5625,0,0.4706,0.4182,0.4939,0.6514,0.5179,0.3247,1,0.5805,0.2632,0.7838,0.5119,0.9567,0.5119,0.3649,0,0.1901,0.5071,0.1866,0,0,0.4052
1,1,2.1,5,1,14,Hambourg,0,27-12-2013,1,corde à gauche,terrain  (psf),2.200 mètres,10,0,F,0,0,0,0,0,0.1667,1,1,1,1,0,0.3333,0.75,0.6667,0.75,1,0,0.6667,0.6667,0.6667,1,0.5,0,0.5,0,1,0.7778,0.6834,0.6667,0.2,0.7857,0.5,0.3684,0.34,0.678,0.6573,0.6731,0.2735,0.5,0.5959,1,0.2702,0.3529,0.295,0.3529,0.591,0,0.5,0.495,0.5,0,0,0.9969
0,8,0,5,2,14,Hambourg,0,27-12-2013,1,corde à gauche,terrain  (psf),2.200 mètres,9,0,H,0,0,0,0,0,0.2,0.9615,0.9184,0.6667,1,0,0.5,0.5,0.2941,0.4,0.75,0.5714,0.3333,0.3333,0,0.8,0.1429,0.34,0.25,0.34,0.1935,0.55,0.8627,0.4444,0.2667,0.6875,0.4286,0.8696,0,0.7198,0.3109,0.7198,0.2822,0.1429,0.0613,1,0.2654,0,0.5043,0,0,0.1001,0.3,0.2227,0.3,0.3333,0,0.982
1,1,1.6,5,3,14,Hambourg,0,27-12-2013,1,corde à gauche,terrain  (psf),2.200 mètres,13,0,F,0,0,0,0,0,0.1667,1,1,1,0,0,1,1,0.5714,1,0,1,1,1,1,0,1,1,0.34,1,0,0.7143,0.972,0,0.4,0.5556,0.2857,0,0.43,0.1224,0.3045,0.1224,0.3951,1,0.0613,1,0.2654,0.6754,0,0.6754,0.8333,0,0.3333,0.3201,0.3333,1,0,0.9884
1,1,1.4,5,4,14,Hambourg,0,27-12-2013,1,corde à gauche,terrain  (psf),2.200 mètres,8,0,H,0,0,0,0,0,0,1,1,1,1,0,0.8636,0.2,1,0,1,0,0,0,0,1,0,0.25,1,0.4,1,0.8438,0.7338,0.1,0,0,0.3333,0.5882,0,0,0,0,0.5116,0,0.2953,1,0.5,0.4933,0.5961,0.4933,0.8,1,0.4,0.3762,0.4,0.4,0,0.9893
1,1,1.5,5,5,13,Hambourg,0,27-12-2013,1,corde à gauche,terrain  (psf),2.200 mètres,2,0,H,0,0,0,0,0,0,0.5934,0.8645,0,0.7471,0,0.6,0.875,0.7273,0.5,0,0.6667,0,0,0,0,0.1667,0.34,0.67,0.34,0.8,0,0.9825,0.7273,0.9333,0.1538,0.6923,0.1923,0,0.5818,0,0.5818,0,0.1667,0.8352,1,0.5,0.5496,0.3449,0.5496,0.0832,0.4998,0.75,0.7157,0.75,0.3333,0,0.9867
1,1,1.6,5,6,13,Hambourg,0,27-12-2013,0,corde à gauche,terrain  (psf),2.200 mètres,13,0,M,1,1,1,1,0.2,0,0.9358,0.8716,0.5,1,0,0.2667,0.8667,0.3167,1,0.5,0,0.6667,0.6667,1,0,0.32,0.2,0.058,1,0,0.3929,0.1379,0.375,0.375,0.7333,0.4545,0,0.6,0.6528,0.4837,0.6528,1,0.3182,0.57,0,1,0.2106,0,0.2106,1,0,0.0535,0,0.0535,1,0,0.8801
1,1,1.7,5,8,10,Hambourg,0,27-12-2013,0,corde à gauche,terrain  (psf),2.200 mètres,10,0,H,0,0,0,0,0.25,0.25,0.9874,1,0,0.9792,0,1,1,0.8182,1,0,1,1,1,1,0,1,1,0.2326,1,0,0.3235,0.7955,0,0.3333,0,0.3333,0,0,0.1185,0.3109,0.1185,1,1,1,1,1,0.3479,0,0.3479,0,0.5556,0.4501,0.3096,0.5056,1,0,0
1,1,1.7,1,2,15,Vincennes,0,28-12-2013,0,corde à gauche,terrain bon,2.700 mètres,15,3,F,1,1,1,1,0,0,0.9789,0.9789,0,0.9453,0,0.8125,1,0.4667,0.5,0,0.6667,0.3333,0.3333,0,0,0.4118,0,0,0,0,0.9286,0.8214,1,0.1667,0.9259,0.375,0.5,0.3235,0.4147,0.6384,0.3477,0.4444,0.4166,0.2398,1,0.4036,0.6535,0.9879,0.6535,0.242,0.3374,0.1202,0.1132,0.1192,0,0.7,0.2065
1,1,1.4,1,4,20,Vincennes,1,28-12-2013,0,corde à gauche,terrain bon,2.850 mètres,6,2,H,1,1,1,1,1,0.6,0.8923,0.8923,0,0.7262,0,0.7313,0.6889,0.9836,0.5,1,0.5532,0.4286,0.4286,0.4286,1,0.2222,0.5231,0,0.4133,1,0.9556,0.9697,0.3056,0.4211,0.3043,0.3514,0.525,0.2069,0.612,0.7499,0.6351,0.4336,0.2196,0.1799,1,0.3128,0.6645,0.7549,0.6645,0.6088,0.548,0.1637,0.4553,0.2079,0.4075,1,0.74
0,8,0,1,5,13,Vincennes,0,28-12-2013,1,corde à gauche,terrain bon,2.100 mètres,12,4,F,0,0.6667,0,0.6667,1,1,0.94,0.94,0,0.9528,0,0.5,0.3636,0.95,0.5,1,0.5714,1,1,0.5,1,0.58,1,0,0.5,1,0.8235,0.8421,0.25,1,0.5217,0.25,1,0.8261,0.9285,0.9138,0.8608,0.6633,0.5714,0.419,1,0.5682,0.4972,0.3349,0.4972,0.8406,0.5325,0.6593,0.6787,0.3437,0.5,0.5556,0.5962
1,1,2.1,1,6,18,Vincennes,0,28-12-2013,1,corde à gauche,terrain bon,2.100 mètres,9,4,H,0.5,1,0.7273,1,0,0.2,0.9059,0.9059,0,0.9602,0,0.5833,0.8214,0.9,1,1,0.5,0.8571,0.8571,1,1,0.25,0.7037,0.2857,1,1,0.3953,0.9945,0.6,0.2381,0.625,0.6364,0.4063,0.4,0.4203,0.6602,0.33,0.4291,0.25,0.3314,1,1,0,0.3824,0,0,0.3847,0.3154,0.3097,0.2457,1,1,0.3
0,8,0,1,8,16,Vincennes,0,28-12-2013,0,corde à gauche,terrain bon,2.200 mètres,16,3,H,0.5,0.5,0.7143,0.7143,0.5,0.6,0.5746,0.6455,0,0.6036,0,0.5217,0.1579,0.3103,0.75,0.75,0.5,0.6667,0.6667,0.8,0.3333,0.48,0.625,0.7,0.3333,0,0.4583,0.5238,0.125,0.7333,0.2667,0.5,0.3077,0.6563,0.7082,0.592,0.7072,0.7086,0.4782,0.5436,1,0.4345,0.0794,0.1473,0.0794,0,0.3183,0.6186,0.5843,0.4665,0.3333,0.7273,0.2419
1,1,1.6,1,9,13,Vincennes,0,28-12-2013,0,corde à gauche,terrain bon,2.850 mètres,12,3,M,1,1,1,1,1,1,0.9716,0.9716,0,0.7726,0,0.52,0.6667,1,0.5714,1,0.25,0.6,0.6,0,1,0.5,0.34,1,0.34,1,0.8,1,0.25,0.0714,0,0.3333,0.375,0,0,0.7457,0,0.0337,0.5,1,1,1,0.0224,0.2867,0.0224,0.1987,0.1901,0.247,0.2336,0.247,0.3333,0.7692,0.5217
0,8,0,1,2,13,Vincennes,0,29-12-2013,0,corde à gauche,terrain bon,2.700 mètres,13,6,M,0,0,0,0,1,0,0.4608,0.4608,0,0.7437,0,0.8333,0,0,0,0,0.6667,0.3333,0.3333,0.5,0,0,0.4667,0.54,0.5,0,0.125,0.2593,0.2,0.0833,0.8571,0.5,0.8889,0.0952,0.3836,0,0.4727,0.2441,0,0.2714,0.3518,0.4449,1,0.8833,1,1,0.7772,0.5249,0.4738,0.3,0.5,0.4545,0.6733
0,2,0,1,3,15,Vincennes,0,29-12-2013,1,corde à gauche,terrain bon,2.100 mètres,6,10,H,1,1,1,1,1,0.8,0.8535,0.8535,0,0.729,0,0.7647,0.8824,0.8462,1,0,0.8,0.8,0.8,1,0,0.5,0.5,0.4429,1,0,0.5625,0.9231,0.125,0.3125,0,0.5714,0.3548,1,0.5556,0.8072,0.535,0.4891,0.5,0.7554,1,1,0.8553,0.9366,0.8553,0.7169,0.2709,0.2749,0.2149,0.2749,1,0.1667,0.2057
1,1,1.8,1,4,17,Vincennes,1,29-12-2013,1,corde à gauche,terrain bon,2.100 mètres,6,4,M,0.2,0.5556,0.6444,0.8148,0.5,0.8,0.8564,0.8498,1,0.8729,0,0,0.5217,0.622,0.5,0,0.3438,0.8889,0.8889,1,0.5,0.62,0.9388,0.7609,1,0.9103,0.5286,0.837,0.1667,0.2381,0.0667,0.25,0,0.3929,0.4549,0.8272,0.4358,0.827,0.6182,0.3289,1,0.2669,0.5252,0.3248,0.5252,0.6345,0.6768,0.9545,0.973,1,1,0.9899,1
0,2,0,1,6,15,Vincennes,0,29-12-2013,1,corde à gauche,terrain bon,2.100 mètres,5,4,F,0.3333,0.2,0.3158,0.1818,0.25,0.2,0.8012,0.8104,0,0.6443,0,0.8286,0.3333,0.4146,0.8,0.6,0.7222,0.2727,0.2727,0.5,1,0.59,0.3409,0.5167,0,1,0.6964,0.9697,0,0,0.5333,0,0.5,0.3704,0.5099,0.2776,0.5678,0.2947,0.5833,0.3335,0.6708,0.4386,0.6818,0.863,0.6818,0.6259,0.6564,0.6567,0.6671,0.6788,0,0.9885,0.6432
0,2,0,1,7,9,Vincennes,0,29-12-2013,0,corde à gauche,terrain bon,2.850 mètres,9,2,F,0,0,0,0,0,0,1,1,1,1,0,0.5,1,0.75,0,0,0.3333,0.6667,0.6667,0,0,0.3731,0.5,0.4167,0,0,0.75,1,0,0,0.4,0.3333,1,0.2593,0.5577,0.7452,0.6089,0.5744,0.375,0.6221,1,0.9579,0.0227,0,0.0227,0,0.3333,0.4167,0.4098,0.4167,0,0.8182,0.6388
0,2,0,1,9,13,Vincennes,0,29-12-2013,1,corde à gauche,terrain bon,2.100 mètres,4,7,F,0,0,0,0,0.5,0.5,0.7989,0.7722,0.2,0.8871,0,0.6667,1,0.9286,0.5,0.75,0.5,0,0,0,1,0.34,0,0,0,1,0.6154,0.3333,0.4,0.125,0.5833,0.125,0.1875,0.4483,0.2121,0.5881,0.2065,0.1698,0.3333,0,1,0.6579,0.4583,0.6159,0.4583,0,0.9334,0.7071,0.6983,0.7071,0,0.3636,0.9755
1,1,1.4,4,5,14,Montauban,0,29-12-2013,0,corde à droite,terrain bon,2.400 mètres,13,0,H,0,0,0,0,0,0,1,1,0,0.9851,0,0.3418,0,0.4559,1,0.5,0,0,0,1,0.5,0.0727,0,0.38,1,0.5,0.7042,0.9211,0.3636,0.2778,0.9167,0.2857,0,0.6875,0.2631,0.4294,0.2631,0,0.0604,0.4105,0,0,0.675,0.2587,0.675,0,0.2533,0.3142,0.25,0.2884,1,0,0.2486
1,1,1.4,1,2,16,Vincennes,1,30-12-2013,1,corde à gauche,terrain bon,2.100 mètres,1,3,F,0,0.4,0,0.3333,1,1,0.6582,0.7731,0,0.7189,0,0.902,0.2308,0.92,0.8333,0,0.8333,0,0,0.6667,0,0.4203,0.2105,0.1667,0,0.2424,0.7015,0.6835,1,0.2857,0.4667,1,0.6957,0.2444,0.5687,0.94,0.6326,0,0.4222,0.267,1,0,0,0,0,0.36,0.2964,0.4367,0.3865,0.3598,0,1,0
0,8,0,1,3,11,Vincennes,0,30-12-2013,1,corde à gauche,terrain bon,2.100 mètres,2,3,F,1,1,1,1,0,0.3333,1,1,0.5,1,0,0.7368,1,0.6667,1,0.6667,0.625,1,1,1,1,0.0909,1,0.26,1,1,1,0.5333,0.875,0.4615,1,0.75,0.8235,0.4722,0.451,0.6471,0.3774,0.4486,0.1,0.434,1,0.1766,0,0.0331,0,0,0.5883,0.2097,0.3267,0.2043,1,0.75,0.8276
0,2,0,1,5,14,Vincennes,0,30-12-2013,0,corde à gauche,terrain bon,2.700 mètres,5,4,H,0.5,1,0.5,1,0,0.3333,0.8964,0.8964,0,0.7963,0,0.6571,0.5385,1,0.6111,0,0.7692,0,0,1,0,0.5,0.5152,1,1,0.5,0.6471,0.9922,0.125,0.1667,0,0.2222,0.25,0,0,0.0821,0,0,0.5,0,1,0.0553,0.2071,0.5708,0.2071,0.4256,0.5714,0.5282,0.5555,0.5077,1,0.6667,0.4943
1,1,2.4,1,6,14,Vincennes,0,30-12-2013,0,corde à gauche,terrain bon,2.700 mètres,13,3,H,0.8,0.75,0.6667,0.5,1,1,0.206,0,0.5,0.9001,0,0.4333,0.3333,1,0,0.6667,0.3077,0,0,0,1,0.48,0.5,1,0.5,1,0.5,0.5556,0.125,0.0833,1,0.625,0.0833,0.7273,0.6094,0.9606,0.6065,0.433,0.4706,1,1,1,0.3175,0.1611,0.3175,0.3618,0.5882,0.5714,0.4821,0.6281,0.5,0.75,0.634
1,1,1.9,1,7,16,Vincennes,0,30-12-2013,0,corde à gauche,terrain bon,2.850 mètres,11,3,H,0,0,0.375,0.6667,0,0,0.7269,0.7625,0,0.1315,0,1,0.6731,0.5181,0.8182,0.9412,1,0.8,0.8,1,1,1,0.7273,0.2292,1,1,0.4754,0.9459,1,0.4286,0.1176,0.6667,0.881,0.5634,0.4809,0.6847,0.4816,0,1,0.4107,1,1,0.387,0.668,0.387,0.2414,0.5666,0.4998,0.1782,0.477,1,0.7273,0.4803
1,1,4,2,1,13,Cagnes,0,30-12-2013,0,corde à gauche,terrain bon,2.925 mètres,1,4,M,0,0,0,0,0,0.8333,0.9825,0.9825,0,0.9875,0,1,0,0.1875,1,0,1,0,0,0,0,1,0,0.85,0,0,0.3636,1,1,1,1,0.7778,0.65,0.5,0.5962,0.6239,0.48,0.5364,1,0.4307,0,0.5461,0,0,0,0.4545,1,0.9491,0.951,0.8814,0,0.6364,0.6284
1,1,1.8,2,2,14,Cagnes,0,30-12-2013,0,corde à gauche,terrain bon,2.925 mètres,14,4,M,0,0,0,0,1,0.8333,0.8724,0.8724,0,0.957,0,0,0,0.3462,0,1,0,0,0,1,1,0.71,0,0.73,1,1,0.4074,0.9846,0,0.0526,0.75,0.2222,0.2941,0.1892,0.4217,0.7472,0.4261,0.4399,0.7059,0.5116,0.1332,0.8245,0.1284,0.9127,0.1284,0.3032,0.4286,0.2592,0.1906,0.2592,1,0.6,0.916
