race_id,date,hippodrome,race_datetime,distance_metres,track_condition,discipline,is_trot,field_size,reunion_number,course_number
20260128-R4-C7,20260128,CAGNES/MER,2026-01-28 19:45:00,2150,,TROT_ATTELE,True,9,4,7
20260128-R4-C8,20260128,CAGNES/MER,2026-01-28 20:17:00,2150,,TROT_ATTELE,True,12,4,8
20260128-R6-C1,20260128,SOLVALLA,2026-01-28 18:40:00,2140,,TROT_ATTELE,True,7,6,1
20260128-R6-C2,20260128,SOLVALLA,2026-01-28 19:03:00,2140,,TROT_ATTELE,True,11,6,2
20260128-R6-C3,20260128,SOLVALLA,2026-01-28 19:27:00,2140,,TROT_ATTELE,True,6,6,3
20260128-R6-C4,20260128,SOLVALLA,2026-01-28 19:51:00,1640,,TROT_ATTELE,True,12,6,4
20260128-R6-C5,20260128,SOLVALLA,2026-01-28 20:13:00,2140,,TROT_ATTELE,True,6,6,5
20260128-R6-C6,20260128,SOLVALLA,2026-01-28 20:41:00,3140,,TROT_ATTELE,True,8,6,6
20260128-R6-C7,20260128,SOLVALLA,2026-01-28 21:03:00,2140,,TROT_ATTELE,True,10,6,7
20260128-R6-C8,20260128,SOLVALLA,2026-01-28 21:26:00,2140,,TROT_ATTELE,True,11,6,8
20260128-R6-C9,20260128,SOLVALLA,2026-01-28 21:51:00,2140,,TROT_ATTELE,True,12,6,9
20260129-R1-C1,20260129,VINCENNES,2026-01-29 13:55:00,2850,,TROT_ATTELE,True,16,1,1
20260129-R1-C2,20260129,VINCENNES,2026-01-29 14:30:00,2100,,TROT_ATTELE,True,8,1,2
20260129-R1-C3,20260129,VINCENNES,2026-01-29 15:05:00,2200,,TROT_ATTELE,True,10,1,3
20260129-R1-C4,20260129,VINCENNES,2026-01-29 15:40:00,2700,,TROT_MONTE,True,7,1,4
20260129-R1-C5,20260129,VINCENNES,2026-01-29 16:19:00,2850,,TROT_ATTELE,True,16,1,5
20260129-R1-C6,20260129,VINCENNES,2026-01-29 16:53:00,2850,,TROT_ATTELE,True,10,1,6
20260129-R1-C7,20260129,VINCENNES,2026-01-29 17:27:00,2175,,TROT_ATTELE,True,12,1,7
20260129-R1-C8,20260129,VINCENNES,2026-01-29 18:02:00,2700,,TROT_ATTELE,True,16,1,8
20260129-R2-C1,20260129,STRAUBING,2026-01-29 11:08:00,1925,,TROT_ATTELE,True,8,2,1
20260129-R2-C2,20260129,STRAUBING,2026-01-29 11:35:00,2400,,TROT_ATTELE,True,8,2,2
20260129-R2-C3,20260129,STRAUBING,2026-01-29 12:07:00,1925,,TROT_ATTELE,True,8,2,3
20260129-R2-C4,20260129,STRAUBING,2026-01-29 12:39:00,1925,,TROT_ATTELE,True,10,2,4
20260129-R2-C5,20260129,STRAUBING,2026-01-29 13:11:00,1925,,TROT_ATTELE,True,10,2,5
20260129-R3-C1,20260129,LYON LA SOIE,2026-01-29 11:51:00,2700,,TROT_ATTELE,True,7,3,1
20260129-R3-C2,20260129,LYON LA SOIE,2026-01-29 12:23:00,2050,,TROT_ATTELE,True,13,3,2
20260129-R3-C3,20260129,LYON LA SOIE,2026-01-29 12:55:00,2050,,TROT_ATTELE,True,13,3,3
20260129-R3-C4,20260129,LYON LA SOIE,2026-01-29 13:27:00,2050,,TROT_ATTELE,True,13,3,4
20260129-R3-C5,20260129,LYON LA SOIE,2026-01-29 14:12:00,2700,,TROT_ATTELE,True,16,3,5
20260129-R3-C6,20260129,LYON LA SOIE,2026-01-29 14:47:00,2700,,TROT_ATTELE,True,10,3,6
20260129-R3-C7,20260129,LYON LA SOIE,2026-01-29 15:22:00,2700,,TROT_ATTELE,True,16,3,7
20260129-R3-C8,20260129,LYON LA SOIE,2026-01-29 15:57:00,2050,,TROT_ATTELE,True,14,3,8
20260130-R3-C1,20260130,VINCENNES,2026-01-30 11:48:00,2850,,TROT_ATTELE,True,15,3,1
20260130-R3-C2,20260130,VINCENNES,2026-01-30 12:25:00,2700,,TROT_MONTE,True,8,3,2
20260130-R3-C3,20260130,VINCENNES,2026-01-30 12:56:00,2100,,TROT_ATTELE,True,11,3,3
20260130-R3-C4,20260130,VINCENNES,2026-01-30 13:28:00,2175,,TROT_MONTE,True,9,3,4
20260130-R3-C5,20260130,VINCENNES,2026-01-30 14:02:00,2700,,TROT_ATTELE,True,11,3,5
20260130-R3-C6,20260130,VINCENNES,2026-01-30 14:36:00,2200,,TROT_MONTE,True,9,3,6
20260130-R3-C7,20260130,VINCENNES,2026-01-30 15:11:00,2100,,TROT_ATTELE,True,9,3,7
20260130-R3-C8,20260130,VINCENNES,2026-01-30 15:45:00,2200,,TROT_MONTE,True,9,3,8
20260130-R4-C1,20260130,LA CEPIERE,2026-01-30 16:20:00,2325,,TROT_MONTE,True,13,4,1
20260130-R4-C2,20260130,LA CEPIERE,2026-01-30 16:55:00,2750,,TROT_ATTELE,True,10,4,2
20260130-R4-C3,20260130,LA CEPIERE,2026-01-30 17:30:00,2750,,TROT_ATTELE,True,11,4,3
20260130-R4-C4,20260130,LA CEPIERE,2026-01-30 18:05:00,2950,,TROT_ATTELE,True,12,4,4
20260130-R4-C5,20260130,LA CEPIERE,2026-01-30 18:40:00,2750,,TROT_ATTELE,True,11,4,5
20260130-R4-C6,20260130,LA CEPIERE,2026-01-30 19:15:00,2150,,TROT_ATTELE,True,11,4,6
20260130-R4-C7,20260130,LA CEPIERE,2026-01-30 20:45:00,2150,,TROT_ATTELE,True,11,4,7
20260130-R4-C8,20260130,LA CEPIERE,2026-01-30 21:15:00,2750,,TROT_ATTELE,True,9,4,8
20260131-R1-C1,20260131,VINCENNES,2026-01-31 13:23:00,2700,,TROT_MONTE,True,9,1,1
20260131-R1-C2,20260131,VINCENNES,2026-01-31 13:58:00,2175,,TROT_ATTELE,True,12,1,2
20260131-R1-C3,20260131,VINCENNES,2026-01-31 14:33:00,2700,,TROT_MONTE,True,17,1,3
20260131-R1-C4,20260131,VINCENNES,2026-01-31 15:15:00,2850,,TROT_ATTELE,True,16,1,4
20260131-R1-C5,20260131,VINCENNES,2026-01-31 15:50:00,2100,,TROT_ATTELE,True,14,1,5
20260131-R1-C6,20260131,VINCENNES,2026-01-31 16:25:00,2700,,TROT_ATTELE,True,11,1,6
20260131-R1-C7,20260131,VINCENNES,2026-01-31 17:00:00,2700,,TROT_MONTE,True,14,1,7
20260131-R1-C8,20260131,VINCENNES,2026-01-31 17:38:00,2850,,TROT_ATTELE,True,13,1,8
20260131-R1-C9,20260131,VINCENNES,2026-01-31 18:10:00,2700,,TROT_ATTELE,True,12,1,9
20260131-R2-C1,20260131,SON PARDO,2026-01-31 10:33:00,2150,,TROT_ATTELE,True,16,2,1
20260131-R2-C2,20260131,SON PARDO,2026-01-31 11:01:00,2150,,TROT_ATTELE,True,11,2,2
20260131-R2-C3,20260131,SON PARDO,2026-01-31 11:36:00,2650,,TROT_ATTELE,True,12,2,3
20260131-R2-C4,20260131,SON PARDO,2026-01-31 12:11:00,2650,,TROT_ATTELE,True,13,2,4
20260131-R2-C5,20260131,SON PARDO,2026-01-31 12:46:00,2650,,TROT_ATTELE,True,16,2,5
20260131-R4-C1,20260131,CAGNES/MER,2026-01-31 16:07:00,2700,,TROT_ATTELE,True,16,4,1
20260131-R4-C2,20260131,CAGNES/MER,2026-01-31 16:42:00,2925,,TROT_ATTELE,True,13,4,2
20260131-R4-C3,20260131,CAGNES/MER,2026-01-31 17:17:00,2700,,TROT_ATTELE,True,15,4,3
20260131-R4-C4,20260131,CAGNES/MER,2026-01-31 17:54:00,2150,,TROT_ATTELE,True,13,4,4
20260131-R4-C5,20260131,CAGNES/MER,2026-01-31 18:27:00,2150,,TROT_ATTELE,True,11,4,5
20260131-R4-C6,20260131,CAGNES/MER,2026-01-31 19:02:00,2925,,TROT_ATTELE,True,9,4,6
20260131-R4-C7,20260131,CAGNES/MER,2026-01-31 19:34:00,2925,,TROT_ATTELE,True,8,4,7
20260131-R4-C8,20260131,CAGNES/MER,2026-01-31 20:06:00,2925,,TROT_ATTELE,True,9,4,8
20260131-R5-C1,20260131,WOLVEGA,2026-01-31 18:44:00,2600,,TROT_ATTELE,True,9,5,1
20260131-R5-C2,20260131,WOLVEGA,2026-01-31 19:18:00,2100,,TROT_MONTE,True,7,5,2
20260131-R5-C3,20260131,WOLVEGA,2026-01-31 19:50:00,2100,,TROT_ATTELE,True,6,5,3
20260131-R5-C4,20260131,WOLVEGA,2026-01-31 20:24:00,1609,,TROT_ATTELE,True,6,5,4
20260131-R5-C5,20260131,WOLVEGA,2026-01-31 20:55:00,2100,,TROT_ATTELE,True,5,5,5
20260201-R1-C1,20260201,VINCENNES,2026-02-01 13:23:00,2700,,TROT_ATTELE,True,16,1,1
20260201-R1-C2,20260201,VINCENNES,2026-02-01 13:58:00,2175,,TROT_MONTE,True,11,1,2
20260201-R1-C3,20260201,VINCENNES,2026-02-01 14:33:00,2175,,TROT_ATTELE,True,10,1,3
20260201-R1-C4,20260201,VINCENNES,2026-02-01 15:15:00,2175,,TROT_MONTE,True,15,1,4
20260201-R1-C5,20260201,VINCENNES,2026-02-01 15:53:00,2700,,TROT_ATTELE,True,16,1,5
20260201-R1-C6,20260201,VINCENNES,2026-02-01 16:25:00,2700,,TROT_ATTELE,True,10,1,6
20260201-R1-C7,20260201,VINCENNES,2026-02-01 17:00:00,2100,,TROT_ATTELE,True,16,1,7
20260201-R1-C8,20260201,VINCENNES,2026-02-01 17:35:00,2700,,TROT_ATTELE,True,11,1,8
20260201-R1-C9,20260201,VINCENNES,2026-02-01 18:10:00,2700,,TROT_ATTELE,True,11,1,9
20260201-R5-C1,20260201,SAINT GALMIER,2026-02-01 16:09:00,2650,,TROT_MONTE,True,10,5,1
20260201-R5-C2,20260201,SAINT GALMIER,2026-02-01 16:42:00,2650,,TROT_ATTELE,True,13,5,2
20260201-R5-C3,20260201,SAINT GALMIER,2026-02-01 17:17:00,2650,,TROT_ATTELE,True,10,5,3
20260201-R5-C4,20260201,SAINT GALMIER,2026-02-01 17:52:00,2650,,TROT_ATTELE,True,14,5,4
20260201-R5-C5,20260201,SAINT GALMIER,2026-02-01 18:29:00,2650,,TROT_ATTELE,True,14,5,5
20260201-R5-C6,20260201,SAINT GALMIER,2026-02-01 19:07:00,2650,,TROT_ATTELE,True,11,5,6
20260201-R5-C7,20260201,SAINT GALMIER,2026-02-01 19:37:00,2025,,TROT_ATTELE,True,8,5,7
20260201-R10-C1,20260201,AGEN LA GARENNE,2026-02-01 13:20:00,2625,,TROT_ATTELE,True,10,10,1
20260201-R10-C2,20260201,AGEN LA GARENNE,2026-02-01 13:50:00,2575,,TROT_ATTELE,True,16,10,2
20260201-R10-C3,20260201,AGEN LA GARENNE,2026-02-01 14:20:00,2625,,TROT_ATTELE,True,14,10,3
20260201-R10-C4,20260201,AGEN LA GARENNE,2026-02-01 14:50:00,2625,,TROT_ATTELE,True,13,10,4
20260201-R10-C5,20260201,AGEN LA GARENNE,2026-02-01 15:20:00,2575,,TROT_ATTELE,True,16,10,5
20260201-R10-C6,20260201,AGEN LA GARENNE,2026-02-01 15:50:00,2625,,TROT_ATTELE,True,14,10,6
20260201-R10-C7,20260201,AGEN LA GARENNE,2026-02-01 16:20:00,2575,,TROT_ATTELE,True,12,10,7
20260201-R10-C8,20260201,AGEN LA GARENNE,2026-02-01 16:50:00,2625,,TROT_ATTELE,True,16,10,8
20260201-R11-C1,20260201,CHERBOURG,2026-02-01 14:00:00,2625,,TROT_ATTELE,True,10,11,1
20260201-R11-C2,20260201,CHERBOURG,2026-02-01 14:30:00,2625,,TROT_ATTELE,True,16,11,2
20260201-R11-C3,20260201,CHERBOURG,2026-02-01 15:00:00,2625,,TROT_ATTELE,True,14,11,3
20260201-R11-C4,20260201,CHERBOURG,2026-02-01 15:40:00,2625,,TROT_MONTE,True,6,11,4
20260201-R11-C5,20260201,CHERBOURG,2026-02-01 16:20:00,2625,,TROT_ATTELE,True,12,11,5
20260201-R11-C6,20260201,CHERBOURG,2026-02-01 16:50:00,2625,,TROT_ATTELE,True,16,11,6
20260201-R11-C7,20260201,CHERBOURG,2026-02-01 17:20:00,2625,,TROT_ATTELE,True,14,11,7
20260201-R12-C1,20260201,SAINT BRIEUC,2026-02-01 13:45:00,2575,,TROT_ATTELE,True,9,12,1
20260201-R12-C2,20260201,SAINT BRIEUC,2026-02-01 14:15:00,2575,,TROT_ATTELE,True,14,12,2
20260201-R12-C3,20260201,SAINT BRIEUC,2026-02-01 14:45:00,2575,,TROT_ATTELE,True,12,12,3
20260201-R12-C4,20260201,SAINT BRIEUC,2026-02-01 15:15:00,3150,,TROT_MONTE,True,11,12,4
20260201-R12-C5,20260201,SAINT BRIEUC,2026-02-01 15:45:00,3150,,TROT_ATTELE,True,12,12,5
20260201-R12-C6,20260201,SAINT BRIEUC,2026-02-01 16:20:00,3150,,TROT_ATTELE,True,11,12,6
20260201-R12-C7,20260201,SAINT BRIEUC,2026-02-01 16:50:00,2575,,TROT_ATTELE,True,16,12,7
20260202-R3-C1,20260202,MAURE DE BRETAGNE,2026-02-02 11:51:00,2850,,TROT_MONTE,True,10,3,1
20260202-R3-C2,20260202,MAURE DE BRETAGNE,2026-02-02 12:28:00,2850,,TROT_ATTELE,True,9,3,2
20260202-R3-C3,20260202,MAURE DE BRETAGNE,2026-02-02 12:55:00,2850,,TROT_MONTE,True,10,3,3
20260202-R3-C4,20260202,MAURE DE BRETAGNE,2026-02-02 13:27:00,2850,,TROT_ATTELE,True,8,3,4
20260202-R3-C5,20260202,MAURE DE BRETAGNE,2026-02-02 14:12:00,2850,,TROT_ATTELE,True,12,3,5
20260202-R3-C6,20260202,MAURE DE BRETAGNE,2026-02-02 14:47:00,2850,,TROT_ATTELE,True,9,3,6
20260202-R3-C7,20260202,MAURE DE BRETAGNE,2026-02-02 15:22:00,2850,,TROT_ATTELE,True,10,3,7
20260202-R3-C8,20260202,MAURE DE BRETAGNE,2026-02-02 15:57:00,2850,,TROT_ATTELE,True,18,3,8
20260202-R4-C1,20260202,GRAIGNES,2026-02-02 16:32:00,2725,,TROT_ATTELE,True,10,4,1
20260202-R4-C2,20260202,GRAIGNES,2026-02-02 17:07:00,2725,,TROT_ATTELE,True,12,4,2
20260202-R4-C3,20260202,GRAIGNES,2026-02-02 17:43:00,2725,,TROT_ATTELE,True,14,4,3
20260202-R4-C4,20260202,GRAIGNES,2026-02-02 18:20:00,2725,,TROT_ATTELE,True,14,4,4
20260202-R4-C5,20260202,GRAIGNES,2026-02-02 18:55:00,2700,,TROT_MONTE,True,8,4,5
20260202-R4-C6,20260202,GRAIGNES,2026-02-02 19:29:00,2725,,TROT_ATTELE,True,12,4,6
20260202-R4-C7,20260202,GRAIGNES,2026-02-02 19:59:00,2725,,TROT_ATTELE,True,8,4,7
20260202-R4-C8,20260202,GRAIGNES,2026-02-02 20:33:00,2700,,TROT_ATTELE,True,10,4,8
20260203-R1-C1,20260203,VINCENNES,2026-02-03 13:55:00,2100,,TROT_ATTELE,True,14,1,1
20260203-R1-C2,20260203,VINCENNES,2026-02-03 14:30:00,2175,,TROT_MONTE,True,10,1,2
20260203-R1-C3,20260203,VINCENNES,2026-02-03 15:05:00,2700,,TROT_ATTELE,True,8,1,3
20260203-R1-C4,20260203,VINCENNES,2026-02-03 15:40:00,2175,,TROT_MONTE,True,10,1,4
20260203-R1-C5,20260203,VINCENNES,2026-02-03 16:15:00,2700,,TROT_ATTELE,True,11,1,5
20260203-R1-C6,20260203,VINCENNES,2026-02-03 16:50:00,2100,,TROT_ATTELE,True,10,1,6
20260203-R1-C7,20260203,VINCENNES,2026-02-03 17:25:00,2700,,TROT_ATTELE,True,9,1,7
20260203-R1-C8,20260203,VINCENNES,2026-02-03 18:00:00,2175,,TROT_MONTE,True,14,1,8
20260203-R2-C1,20260203,SON PARDO,2026-02-03 11:11:00,2650,,TROT_ATTELE,True,8,2,1
20260203-R2-C2,20260203,SON PARDO,2026-02-03 11:37:00,2150,,TROT_ATTELE,True,13,2,2
20260203-R2-C3,20260203,SON PARDO,2026-02-03 12:08:00,1650,,TROT_ATTELE,True,9,2,3
20260203-R2-C4,20260203,SON PARDO,2026-02-03 12:42:00,2650,,TROT_ATTELE,True,11,2,4
20260203-R2-C5,20260203,SON PARDO,2026-02-03 13:13:00,2650,,TROT_ATTELE,True,10,2,5
20260203-R4-C1,20260203,CAGNES/MER,2026-02-03 16:32:00,2700,,TROT_ATTELE,True,10,4,1
20260203-R4-C2,20260203,CAGNES/MER,2026-02-03 17:07:00,2150,,TROT_ATTELE,True,9,4,2
20260203-R4-C3,20260203,CAGNES/MER,2026-02-03 17:42:00,2150,,TROT_ATTELE,True,12,4,3
20260203-R4-C4,20260203,CAGNES/MER,2026-02-03 18:20:00,2925,,TROT_ATTELE,True,16,4,4
20260203-R4-C5,20260203,CAGNES/MER,2026-02-03 18:55:00,2150,,TROT_ATTELE,True,10,4,5
20260203-R4-C6,20260203,CAGNES/MER,2026-02-03 19:27:00,2925,,TROT_ATTELE,True,11,4,6
20260203-R4-C7,20260203,CAGNES/MER,2026-02-03 19:59:00,2150,,TROT_ATTELE,True,10,4,7
20260203-R4-C8,20260203,CAGNES/MER,2026-02-03 20:31:00,2925,,TROT_ATTELE,True,11,4,8
20260203-R5-C1,20260203,MONS (GHLIN),2026-02-03 18:37:00,2840,,TROT_ATTELE,True,12,5,1
20260203-R5-C2,20260203,MONS (GHLIN),2026-02-03 19:11:00,2300,,TROT_ATTELE,True,14,5,2
20260203-R5-C3,20260203,MONS (GHLIN),2026-02-03 19:43:00,2300,,TROT_ATTELE,True,16,5,3
20260203-R5-C4,20260203,MONS (GHLIN),2026-02-03 20:15:00,2300,,TROT_ATTELE,True,12,5,4
20260203-R5-C5,20260203,MONS (GHLIN),2026-02-03 20:47:00,2275,,TROT_MONTE,True,9,5,5
20260203-R5-C6,20260203,MONS (GHLIN),2026-02-03 21:22:00,2840,,TROT_ATTELE,True,6,5,6
20260203-R5-C7,20260203,MONS (GHLIN),2026-02-03 21:50:00,2275,,TROT_ATTELE,True,6,5,7
20260204-R2-C1,20260204,GELSENKIRCHEN,2026-02-04 11:08:00,2000,,TROT_ATTELE,True,11,2,1
20260204-R2-C2,20260204,GELSENKIRCHEN,2026-02-04 11:35:00,2000,,TROT_ATTELE,True,10,2,2
20260204-R2-C3,20260204,GELSENKIRCHEN,2026-02-04 12:07:00,2000,,TROT_ATTELE,True,11,2,3
20260204-R2-C4,20260204,GELSENKIRCHEN,2026-02-04 12:39:00,2000,,TROT_ATTELE,True,14,2,4
20260204-R3-C1,20260204,MAUQUENCHY,2026-02-04 11:51:00,2150,,TROT_ATTELE,True,12,3,1
20260204-R3-C2,20260204,MAUQUENCHY,2026-02-04 12:23:00,2850,,TROT_ATTELE,True,10,3,2
20260204-R3-C3,20260204,MAUQUENCHY,2026-02-04 12:55:00,2150,,TROT_ATTELE,True,13,3,3
20260204-R3-C4,20260204,MAUQUENCHY,2026-02-04 13:27:00,2150,,TROT_ATTELE,True,10,3,4
20260204-R3-C5,20260204,MAUQUENCHY,2026-02-04 14:12:00,2850,,TROT_MONTE,True,12,3,5
20260204-R3-C6,20260204,MAUQUENCHY,2026-02-04 14:50:00,2150,,TROT_ATTELE,True,13,3,6
20260204-R3-C7,20260204,MAUQUENCHY,2026-02-04 15:26:00,2150,,TROT_ATTELE,True,14,3,7
20260204-R3-C8,20260204,MAUQUENCHY,2026-02-04 16:01:00,2150,,TROT_ATTELE,True,12,3,8
20260204-R4-C1,20260204,LAVAL,2026-02-04 16:34:00,2850,,TROT_ATTELE,True,9,4,1
20260204-R4-C2,20260204,LAVAL,2026-02-04 17:10:00,2850,,TROT_ATTELE,True,17,4,2
20260204-R4-C3,20260204,LAVAL,2026-02-04 17:45:00,2850,,TROT_ATTELE,True,14,4,3
20260204-R4-C4,20260204,LAVAL,2026-02-04 18:15:00,2850,,TROT_ATTELE,True,10,4,4
20260204-R4-C5,20260204,LAVAL,2026-02-04 18:45:00,2850,,TROT_MONTE,True,12,4,5
20260204-R4-C6,20260204,LAVAL,2026-02-04 19:15:00,2850,,TROT_ATTELE,True,10,4,6
20260204-R4-C7,20260204,LAVAL,2026-02-04 19:45:00,2850,,TROT_ATTELE,True,10,4,7
20260204-R4-C8,20260204,LAVAL,2026-02-04 20:15:00,2850,,TROT_ATTELE,True,8,4,8
20260204-R7-C1,20260204,SOLVALLA,2026-02-04 18:40:00,2140,,TROT_ATTELE,True,11,7,1
20260204-R7-C2,20260204,SOLVALLA,2026-02-04 19:03:00,2140,,TROT_ATTELE,True,7,7,2
20260204-R7-C3,20260204,SOLVALLA,2026-02-04 19:27:00,2140,,TROT_ATTELE,True,12,7,3
20260204-R7-C4,20260204,SOLVALLA,2026-02-04 19:51:00,2140,,TROT_ATTELE,True,7,7,4
20260204-R7-C5,20260204,SOLVALLA,2026-02-04 20:13:00,2140,,TROT_ATTELE,True,9,7,5
20260204-R7-C6,20260204,SOLVALLA,2026-02-04 20:43:00,2140,,TROT_ATTELE,True,11,7,6
20260204-R7-C7,20260204,SOLVALLA,2026-02-04 21:03:00,2140,,TROT_ATTELE,True,12,7,7
20260204-R7-C8,20260204,SOLVALLA,2026-02-04 21:26:00,2140,,TROT_ATTELE,True,12,7,8
20260204-R7-C9,20260204,SOLVALLA,2026-02-04 21:51:00,1640,,TROT_ATTELE,True,12,7,9
20260205-R1-C1,20260205,VINCENNES,2026-02-05 13:55:00,2100,,TROT_ATTELE,True,16,1,1
20260205-R1-C2,20260205,VINCENNES,2026-02-05 14:30:00,2175,,TROT_MONTE,True,10,1,2
20260205-R1-C3,20260205,VINCENNES,2026-02-05 15:05:00,2100,,TROT_ATTELE,True,15,1,3
20260205-R1-C4,20260205,VINCENNES,2026-02-05 15:40:00,2700,,TROT_MONTE,True,11,1,4
20260205-R1-C5,20260205,VINCENNES,2026-02-05 16:15:00,2100,,TROT_ATTELE,True,16,1,5
20260205-R1-C6,20260205,VINCENNES,2026-02-05 16:50:00,2700,,TROT_ATTELE,True,12,1,6
20260205-R1-C7,20260205,VINCENNES,2026-02-05 17:25:00,2700,,TROT_MONTE,True,11,1,7
20260205-R1-C8,20260205,VINCENNES,2026-02-05 18:00:00,2100,,TROT_ATTELE,True,14,1,8
20260205-R2-C1,20260205,MONS (GHLIN),2026-02-05 11:05:00,2300,,TROT_ATTELE,True,9,2,1
20260205-R2-C2,20260205,MONS (GHLIN),2026-02-05 11:32:00,2300,,TROT_ATTELE,True,12,2,2
20260205-R2-C3,20260205,MONS (GHLIN),2026-02-05 11:59:00,2300,,TROT_ATTELE,True,16,2,3
20260205-R2-C4,20260205,MONS (GHLIN),2026-02-05 12:34:00,2300,,TROT_ATTELE,True,14,2,4
20260205-R2-C5,20260205,MONS (GHLIN),2026-02-05 13:09:00,2840,,TROT_ATTELE,True,12,2,5
20260206-R1-C1,20260206,VINCENNES,2026-02-06 16:03:00,2100,,TROT_ATTELE,True,9,1,1
20260206-R1-C2,20260206,VINCENNES,2026-02-06 16:38:00,2700,,TROT_MONTE,True,12,1,2
20260206-R1-C3,20260206,VINCENNES,2026-02-06 17:13:00,2100,,TROT_ATTELE,True,16,1,3
20260206-R1-C4,20260206,VINCENNES,2026-02-06 17:50:00,2700,,TROT_MONTE,True,16,1,4
20260206-R1-C5,20260206,VINCENNES,2026-02-06 18:25:00,2700,,TROT_ATTELE,True,12,1,5
20260206-R1-C6,20260206,VINCENNES,2026-02-06 18:58:00,2700,,TROT_ATTELE,True,12,1,6
20260206-R1-C7,20260206,VINCENNES,2026-02-06 19:34:00,2175,,TROT_MONTE,True,9,1,7
20260206-R1-C8,20260206,VINCENNES,2026-02-06 20:15:00,2850,,TROT_ATTELE,True,16,1,8
20260206-R2-C1,20260206,ARGENTAN,2026-02-06 11:16:00,2150,,TROT_ATTELE,True,14,2,1
20260206-R2-C2,20260206,ARGENTAN,2026-02-06 11:49:00,2800,,TROT_ATTELE,True,14,2,2
20260206-R2-C3,20260206,ARGENTAN,2026-02-06 12:22:00,2800,,TROT_ATTELE,True,13,2,3
20260206-R2-C4,20260206,ARGENTAN,2026-02-06 12:55:00,2875,,TROT_ATTELE,True,18,2,4
20260206-R2-C5,20260206,ARGENTAN,2026-02-06 13:28:00,2875,,TROT_ATTELE,True,17,2,5
20260206-R2-C6,20260206,ARGENTAN,2026-02-06 14:03:00,2150,,TROT_ATTELE,True,14,2,6
20260206-R2-C7,20260206,ARGENTAN,2026-02-06 14:35:00,2150,,TROT_ATTELE,True,16,2,7
20260206-R2-C8,20260206,ARGENTAN,2026-02-06 15:11:00,2875,,TROT_ATTELE,True,17,2,8
20260207-R1-C1,20260207,VINCENNES,2026-02-07 13:23:00,2175,,TROT_MONTE,True,8,1,1
20260207-R1-C2,20260207,VINCENNES,2026-02-07 13:58:00,2700,,TROT_ATTELE,True,9,1,2
20260207-R1-C3,20260207,VINCENNES,2026-02-07 14:33:00,2100,,TROT_ATTELE,True,13,1,3
20260207-R1-C4,20260207,VINCENNES,2026-02-07 15:15:00,2100,,TROT_ATTELE,True,16,1,4
20260207-R1-C5,20260207,VINCENNES,2026-02-07 15:50:00,2700,,TROT_ATTELE,True,12,1,5
20260207-R1-C6,20260207,VINCENNES,2026-02-07 16:25:00,2100,,TROT_ATTELE,True,12,1,6
20260207-R1-C7,20260207,VINCENNES,2026-02-07 17:00:00,2850,,TROT_ATTELE,True,10,1,7
20260207-R1-C8,20260207,VINCENNES,2026-02-07 17:35:00,2850,,TROT_MONTE,True,11,1,8
20260207-R1-C9,20260207,VINCENNES,2026-02-07 18:12:00,2100,,TROT_ATTELE,True,14,1,9
20260207-R2-C1,20260207,KRIEAU (VIENNE),2026-02-07 10:42:00,2100,,TROT_ATTELE,True,9,2,1
20260207-R2-C2,20260207,KRIEAU (VIENNE),2026-02-07 11:12:00,2100,,TROT_ATTELE,True,10,2,2
20260207-R2-C3,20260207,KRIEAU (VIENNE),2026-02-07 11:43:00,1600,,TROT_ATTELE,True,8,2,3
20260207-R2-C4,20260207,KRIEAU (VIENNE),2026-02-07 12:15:00,2100,,TROT_ATTELE,True,10,2,4
20260207-R2-C5,20260207,KRIEAU (VIENNE),2026-02-07 12:47:00,1600,,TROT_ATTELE,True,10,2,5
20260207-R3-C1,20260207,LA CEPIERE,2026-02-07 10:57:00,2750,,TROT_ATTELE,True,12,3,1
20260207-R3-C2,20260207,LA CEPIERE,2026-02-07 11:27:00,2950,,TROT_ATTELE,True,16,3,2
20260207-R3-C3,20260207,LA CEPIERE,2026-02-07 11:59:00,2750,,TROT_ATTELE,True,13,3,3
20260207-R3-C4,20260207,LA CEPIERE,2026-02-07 12:31:00,2750,,TROT_ATTELE,True,12,3,4
20260207-R3-C5,20260207,LA CEPIERE,2026-02-07 13:03:00,2950,,TROT_ATTELE,True,10,3,5
20260207-R3-C6,20260207,LA CEPIERE,2026-02-07 13:35:00,2750,,TROT_ATTELE,True,11,3,6
20260207-R3-C7,20260207,LA CEPIERE,2026-02-07 14:07:00,2150,,TROT_ATTELE,True,10,3,7
20260207-R5-C1,20260207,CAGNES/MER,2026-02-07 17:20:00,2150,,TROT_ATTELE,True,9,5,1
20260207-R5-C2,20260207,CAGNES/MER,2026-02-07 17:55:00,2925,,TROT_ATTELE,True,11,5,2
20260207-R5-C3,20260207,CAGNES/MER,2026-02-07 18:29:00,2925,,TROT_ATTELE,True,15,5,3
20260207-R5-C4,20260207,CAGNES/MER,2026-02-07 19:03:00,2150,,TROT_ATTELE,True,11,5,4
20260207-R5-C5,20260207,CAGNES/MER,2026-02-07 19:35:00,2925,,TROT_ATTELE,True,9,5,5
20260207-R5-C6,20260207,CAGNES/MER,2026-02-07 20:07:00,2700,,TROT_ATTELE,True,10,5,6
